title,url,stars,name,reviewUrl,text
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Johan Kanti Das,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJbXVQaHV3RRAB!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMCImuPhuwE%7CCgwIqLKuvwYQ6M7zrQI%7C?hl=en,It was a wonderful service I have received ever. Really appreciated.
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Hermie Sarceno Queano,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3cjQ2LXFRRRAB!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDwr46-qQE%7CCgwI3dadvwYQoKjJtAI%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Nway Aung,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3M3QzdGJBEAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDw3t3tbA%7CCgwImuiNvwYQ0LDv-AI%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Jothi Ganesh,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3M3RhTUJREAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDw3taMBQ%7CCgwIst6NvwYQ0OPFsAE%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Dion Tan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3eXRpQjN3RRAB!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDwytiB3wE%7CCgsI67mJvwYQkO7baQ%7C?hl=en,"Friendly staff, quick & fast service."
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Rosli Oyob,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3MHAzRUt3EAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDw0p3EKw%7CCgsItc-IvwYQ0I7GSg%7C?hl=en,Very good servicing staff all very good
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Le Hie Wong,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3MHVhNEhBEAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDw0ua4HA%7CCgwIgr-IvwYQgL-RlwI%7C?hl=en,"Good service, very friendly worker"
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Guru Thakor,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3MHZ6NUJ3EAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDw0vz5Bw%7CCgwIoreIvwYQqPqAkwE%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,蔡例妤,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3clAzeGxnRRAB!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMDwrP3xlgE%7CCgwI8ZyEvwYQgLTfnQE%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Naveen Kiyas,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3aGFUWW1BRRAB!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgMCwhaTYmAE%7CCgwI5s7tvgYQkPejyAM%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Francis Choo Yung Kang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfcXV5cHhRRRAB!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgIC_quypxQE%7CCgwIr6mcvAYQgIXExAI%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Salihin jb,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmODVQTE9REAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgIDf85PLOQ%7CCgwIvP6CvAYQ6PmB6gI%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Siva Kumar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmOF9YbFN3EAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgIDf8_XlSw%7CCgsIxPyCvAYQsLeMfw%7C?hl=en,This clinic inside environment is very good. All the staff very well manner to patients.
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,Baby Racer,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2aWZ6NHJRRRAB!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgICvifz4rQE%7CCgwIzovqugYQ0LuFqwI%7C?hl=en,
Soon Lee Medical Clinic,https://www.google.com/maps/search/?api=1&query=Soon%20Lee%20Medical%20Clinic&query_place_id=ChIJG3V4oEoP2jERnxIfFIN-gV4,5,alen,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2aWR6MFVBEAE!2m1!1s0x0:0x5e817e83141f129f!3m1!1s2@1:CIHM0ogKEICAgICvidz0UA%7CCgwI34rqugYQsP25hAE%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Joey Tan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wUlR6RTFkMGh2VjJ4MVlsQnBiWEpIZUY5TmJIYxAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOnpRTzE1d0hvV2x1YlBpbXJHeF9NbHc%7C0c_AIV6-a2W%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Toh Phangfook,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoXzlub3lnRRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgIDh_9noygE%7C0c_7ynCTI5A%7C?hl=en,"Friendly staff, clean and spacious environment, nice swimming pool and a lot of class activities. The most active anytime fitness 👍"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Nanson Lim,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoTFVqVkhka1J1Y0ZSdmQyNDVkVXBtTW14QmFFRRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOlhLUjVHdkRucFRvd245dUpmMmxBaEE%7C0cZniV4XrTN%7C?hl=en,"Been a member since their opening and never looked back! I’ve been friends with Ryan and Colan since day one—they’re not just friendly, they truly make you feel at home. The community spirit here is incredibly high, and the vibes are something I’ve never experienced in any other gym before. The equipment is always well-maintained, the place is spotless, and the atmosphere makes you actually look forward to working out. Everyone here, from the staff to the members, is welcoming and supportive. Easily the best gym experience I’ve ever had!"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Wayne Liao,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkMFowUllOR2QxTWtOaFVuSllhRnBDYldGelMzYxAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOkd0Z0RYNGd1MkNhUnJYaFpCbWFzS3c%7C0cZnYS4BI9o%7C?hl=en,"I’ve been training at this branch for a while now and it’s easily one of the best gyms in the area. The environment is clean, well-maintained, and spacious — even during peak hours, it never feels overcrowded.

The equipment is modern and comprehensive, catering to all types of workouts — from strength training to cardio and functional exercises. Machines are always in good working condition, and any maintenance is attended to quickly.

What really sets this gym apart is the team. The staff are friendly, professional, and always ready to help. Whether it’s assisting with equipment, answering questions, or just offering a warm greeting, their positive energy makes a big difference.

It’s also a huge plus that the gym is open 24/7 — super convenient for those with busy or irregular schedules.

If you’re looking for a supportive and clean environment to work out in Jurong, I highly recommend giving this place a try!"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Sasha Saharan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taQlRXeGlURmswVlVoaU9HbEdWMUkxU3pSVFVuYxAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOkZBTWxiTFk0VUhiOGlGV1I1SzRTUnc%7C0cZnUE_D-mY%7C?hl=en,Very spacious gym and the community here is very welcoming as well! The staffs here are always cheerful and the members are quite friendly as well! I also love that they have a variety of classes! Will definitely recommend my friends to sign up here when I can!
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Melissa Prawirasatya,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pObk5XeEliMUk0UzNCM2FFcE5TbFpUVWxOZlQwRRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOjNnNWxIb1I4S3B3aEpNSlZTUlNfT0E%7C0cZnNENOpHt%7C?hl=en,"Very nice gym n club. The members and management are all very friendly and welcoming. Love the community and family vibe, everyone is building up and encouraging each other, bring out the best in you and push yourself to be better. Great facilities here too!!! Got swimming pool too! I wish I can swim 🙄Here you find not just gym friends but also hangout buddies, a great and fun trip together 😎 Come join us!!!"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,1,Billy Joel Ponce,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT213emNUbHNielJ0Y1ZWWGQzcEpaRXgyY0doS2JYYxAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOmwzcTlsbzRtcVVXd3pJZEx2cGhKbXc%7C0cZlxgvZ7D_%7C?hl=en,Only this branch memvber can access the pool. So disapointed.
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Shu Min Tan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOWFYwa3lZVXBDY0VjeFRIZE9aRlp3YUROSlVYYxAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOjNXV0kyYUpCcEcxTHdOZFZwaDNJUXc%7C0cZXpp3psWn%7C?hl=en,Big space. New equipment. Well maintained. Gym mood music. Young people and friendly vibe. 10/10
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Wei Xuan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSV01sQlNPR3MxVTFFMmFuWjRSVlpPVEdGV01tYxAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOlRWMlBSOGs1U1E2anZ4RVZOTGFWMmc%7C0cYi6z_MYOI%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Fahim Chowdhury,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCaVVWTmtkVjlsWlhoWFJVNXdVMDVDZVZKMWJVRRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOjBiUVNkdV9lZXhXRU5wU05CeVJ1bUE%7C0cUE9E81uAN%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Dominic Chia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WbGRWcE9WMmRoY1dOcWNFSlBjMEZwUW1WT2NWRRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOnVldVpOV2dhcWNqcEJPc0FpQmVOcVE%7C0cJKj8kO3Hi%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,l l.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201eGFqRlJiM3BUVjFBM1kwazBXblJ1UVVNeGJtYxAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CAIQACodChtycF9oOm5xajFRb3pTV1A3Y0k0WnRuQUMxbmc%7C0cHgAuMj79O%7C?hl=en,"My first AF gym, and still the best AF gym I've been to. It may not be the biggest but it makes up for it with a wide variety of equipment that ensures you'll have a well rounded workout. The space is clean, and the huge amount of natural lighting makes this a very bright and comfortable space to work out in.

The provision of free towels is something that's spoilt me — now I'm always looking for towels in other gyms. 👀

And of course, big shout out to the team here at d'Arena. I've yet to go to an outlet with staff that is this friendly and welcoming. They serve with a smile and really makes you feel like they are happy to help, and that you're not a bother. P.s. Colan: long time no see, but miss talking to you. Always makes me feel like I'm catching up with family when you come by to talk to me 🥰

It takes me an hour to get to this gym from home, and I still make time to go down when I can even though there's a few different AF gyms that are closer to me. Hope that tells you what you need to know about this gym 💪

Oh also, the music here is awesome. 😉🤭"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Saravana Bhavan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvaWZ2RWpBRRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMDoifvEjAE%7CCgwI1fKxwAYQgNb1_gI%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,caleb C,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvdm9qWU5REAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMDovojYNQ%7CCgsIg7GtwAYQ0NnzCQ%7C?hl=en,"I've been going to this gym for a few months now, and it's easily one of the best fitness centers I've ever been a part of. The equipment is top-notch and always clean and well-maintained, and there's plenty of variety whether you're into weightlifting, cardio, or functional training.

The staff is friendly, knowledgeable, and always willing to help without being pushy. The personal trainers are fantastic and really take the time to understand your goals. I also really appreciate the class options.

There's a real sense of community here, and it’s just a great environment to stay motivated. Whether you’re a beginner or a seasoned gym goer, this place has something for everyone. Definitely worth checking out!"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,4,WK,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNvcWVYUFdREAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCoqeXPWQ%7CCgwInsKHwAYQyKCeywI%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Gamer_ Pocalypse,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRNVp1SzB3RRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCQ5ZuK0wE%7CCgwIxNKlvgYQ2P6iugI%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Muhammad Zulfadly Bin Abdul Manap,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURnNGFiN213RRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMDg4ab7mwE%7CCgwI2pb2vQYQ6NKs4AI%7C?hl=en,"Good outlet. Quite empty on a weekday afternoon. Plenty of squat racks and a platform for powerlifting. The variety machine is also great. The functional training area is big with good equipment such as sleds and ski-ergs. For those who love group exercises, they also have classes in the evenings. Staffs are quite friendly. They also provide small towels for your workout. Such a shame I don't stay anywhere near this outlet, else I would frequent here."
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Shazrina Ali,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNncE9tbmJBEAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCgpOmnbA%7CCgwInIq8vQYQwLvb3AE%7C?hl=en,
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Val Ng (SeiHao),https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBNzdLWjV3RRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCA77KZ5wE%7CCgsIsoqOvQYQ2P6Sbw%7C?hl=en,"I’ve been using this gym for almost two years, and it has been a fantastic experience. The gym is well-maintained, spacious, and equipped with high-quality machines and free weights, making it a great place for both beginners and experienced lifters.

Colon and Ryan are incredibly friendly, knowledgeable, and approachable. The gym has an energizing atmosphere, with great music and a supportive community that fosters a positive vibe.

The class offerings are impressive as well, with a variety of options ranging from strength training to yoga, zumba and many more. Personal training services are also available for those looking for extra guidance.

Overall, I’d say d’Arena AF is a top-notch fitness center that offers everything needed for a great workout experience. Highly recommend it to anyone looking for a gym that is well-equipped, clean, and welcoming. 👍🏻👍🏻"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Gebe Tang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBNzR5M0J3EAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCA74y3Bw%7CCgsIzISOvQYQuJK8Mg%7C?hl=en,"Very good and responsive staffs, always prompting gym goers to go for vis body and they are very concern about our progress and well being - Colan and Ryan Thumbs Up 👍🏼👍🏼👍🏼"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Jameson Tan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBbTcyZVN3EAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCAm72eSw%7CCgsImseIvQYQsMeKcA%7C?hl=en,"The gym offers a welcoming atmosphere, with friendly and approachable staff who make every visit enjoyable. They go the extra mile by offering a free body scan every three months, helping members track their progress and stay motivated. Occasionally, they even give out complimentary parking coupons, adding a nice touch of convenience for their members. For added comfort, they provide free towels for members to use during their workouts. The equipment is always well-maintained, ensuring a safe and effective workout environment. The community is equally supportive, with members being friendly and always willing to share tips and advice, making it a great place to grow and achieve your fitness goals.

Highly recommended!"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Lin Hang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBbTgzLUhnEAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCAm83-Hg%7CCgwIv8WIvQYQ2Pr_1gE%7C?hl=en,Staff is friendly and engaging. Gym is equipped with versatile facilities and facilities are new and clean. Recommended!
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Victor Lau,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBeTUzOFRBEAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCAy538TA%7CCgwIl8WHvQYQiILMyQE%7C?hl=en,Very happy to discover this AF branch! The staffs here are very friendly especially Ryan! This gym has good equipments and a terrific atmosphere to workout. Highly recommended!
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,2,Su Hui,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBbnNTVDdBRRAB!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgMCAnsST7AE%7CCgwI69z2vAYQ-NObigM%7C?hl=en,"My initial experience was great. I’ve heard horror stories of members who had issues cancelling their membership with other AF branches and was assured it wouldn’t happen here. I signed up for 18 months and was relatively happy throughout, the people are nice. However, when it came time to cancel my membership, they kept delaying their response and didn’t want to furnish me with the form to confirm the cancellation. I was constantly asked to go down to their gym and asked why I wanted to cancel (when I had already given my reasoning a few times both on text and in person). After much chasing I finally got the cancellation form and was assured that January will be my final billing month.

Today (1st February) my credit card was charged and I am appalled at the service of this gym. I’ve reached out to their team and hope their service recovery will redeem them.

Just to be clear, AF is great if you have no intentions to leave. It’s only problematic when you try to cancel your membership. I have been highly dissatisfied with the cancellation process and communication hence the low rating."
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,Eugene Chua,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzdWUzZ0FREAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgIC3ue3gAQ%7CCgwI7pyxuQYQqP-VwAI%7C?hl=en,"Friendly staff, good lessons and well maintained equipment!"
Anytime Fitness D'Arena Jurong,https://www.google.com/maps/search/?api=1&query=Anytime%20Fitness%20D'Arena%20Jurong&query_place_id=ChIJsbnFq6wP2jEROSzyyxLMqPo,5,khairulddin roslan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzc3R2U0tREAE!2m1!1s0x0:0xfaa8cc12cbf22c39!3m1!1s2@1:CIHM0ogKEICAgIC3stvSKQ%7CCgwIzt6iuQYQiKHasAI%7C?hl=en,"What can I say, D’ best AF in the west. Very spacious, a lot of machines to play with and last but not least very friendly and knowledgeable staffs."
