Business Name,Review,Reviewer Name,Review Text,place_id,reviewUrl,Business Rating,Total Reviews,Address,website,phone,Country Code,Category,review_label,empty_review,og_lang_code,Review Text Translated,mapped_category,review_length,topic_relevance
City Square Mall,3,Kriss M,Rien d'extraordinaire !,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSb1VFbHVaa3BxUWtVdFprUjVkR2hFWVcxZmNuYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOlRoUEluZkpqQkUtZkR5dGhEYW1fcnc%7C0ce2nN46D8W%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,0,fr,Nothing extraordinary!,Shopping mall,2,0.14437556266784668
City Square Mall,5,Jefri Abu Bakar,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUNXbTVabRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CIHM0ogKEICAgICWm5Zm%7C0ce-u58f7rt%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,4,S “Corgi” Chan,"Went to Celede  for coffee with my friends. The mall is better than other neighbourhood malls like Nex and North point, which are too crowded for comfort. Food at Cedele is as expected tasty but not too oily and salty. Price point is good too.",ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pBek1HTmhSRzVUUW05T2NUaDJjVkJHV0ZwVVYzYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOjAzMGNhRG5TQm9OcTh2cVBGWFpUV3c%7C0cddNorWGXX%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,1,0,en,"Went to Celede  for coffee with my friends. The mall is better than other neighbourhood malls like Nex and North point, which are too crowded for comfort. Food at Cedele is as expected tasty but not too oily and salty. Price point is good too.",Shopping mall,45,0.3968488276004791
City Square Mall,3,aditya sawant,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toa1lWSmtjRzFNTWkxU1JVdFRlVE0zTkd4TmRuYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOkhkYVJkcG1MMi1SRUtTeTM3NGxNdnc%7C0cdXTPFnGfT%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,5,Sylvia Ang,Will go when free. This week schedule tight,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5Qk0zZGpUVEpSVVdOblJERklTM1JrYUdOS1QyYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOl9BM3djTTJRUWNnRDFIS3RkaGNKT2c%7C0cd73xkwT_2%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,2,0,en,Will go when free. This week schedule tight,Shopping mall,8,0.06557783484458923
City Square Mall,4,Yogi Adjie,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5Rk5HSlJjRFZ0VkRBeGNHRXlibEl3WDBoNGJsRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOk9FNGJRcDVtVDAxcGEyblIwX0h4blE%7C0cd2P1lWVAx%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,5,Rabi magar,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGZldqVmlTV2QwZURoemIwaHJVSGx1U2taNFZIYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOlFfWjViSWd0eDhzb0hrUHluSkZ4VHc%7C0cckHyY6EHm%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,5,sweety kumari,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSbFNXTnVlRkJpTXkwMlVrZEJaRzUyYVRaQk1IYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOkRlSWNueFBiMy02UkdBZG52aTZBMHc%7C0ccTLPYMoHX%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,1,Kong Wen Sheng,"Nice decorations that I really enjoy looking at. The only thing I do not like is the ONLY walkway to Farrer Park mrt exit G where my bus stop locates. That walkway is plagued with smokers, including staff, taking their break. Please provide them a better smoking spot so passersby do not get affected by their habits.",ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SSVVrUk5PVTR3Y1d4MExVSnVWeTFoTWtsdVJsRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOnRIUkRNOU4wcWx0LUJuVy1hMkluRlE%7C0ccSxqem7kr%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,1,0,en,"Nice decorations that I really enjoy looking at. The only thing I do not like is the ONLY walkway to Farrer Park mrt exit G where my bus stop locates. That walkway is plagued with smokers, including staff, taking their break. Please provide them a better smoking spot so passersby do not get affected by their habits.",Shopping mall,57,0.22537802159786224
City Square Mall,5,Ken Chin,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SZmRrSTBhM2h0V0VKelJEbFFjM2xWZGxWUGVrRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOnRfdkI0a3htWEJzRDlQc3lVdlVPekE%7C0ccSVq9sFmV%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,5,Alfred Lee,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnc2J5SWJBEAE!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CIHM0ogKEICAgICgsbyIbA%7C0ccLz18Ib5z%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,5,subbu mani,Azman service good,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOSlNtbEJiVUZFT0V0R1UxVTJabXR2UzNOdWRYYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOkNJSmlBbUFEOEtGU1U2ZmtvS3NudXc%7C0ccJypHVA1H%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,3,0,en,Azman service good,Shopping mall,3,0.07863739132881165
City Square Mall,5,I JustWantMyPeace,Been here a couple of times. A great place that is accessible to the train services. Good food options and supermarket. Blessed to have this place in my neighbourhood.,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkcU1VczRSVEZFVkdaTFFsRkRRbkZMWm5oQmVGRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOkdqMUs4RTFEVGZLQlFDQnFLZnhBeFE%7C0ccGLi1ibBn%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,1,0,,Been here a couple of times. A great place that is accessible to the train services. Good food options and supermarket. Blessed to have this place in my neighbourhood.,Shopping mall,29,0.33597075939178467
City Square Mall,5,THOMSON SILALAHI (Mr tomtom),,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsdWEyMVBRM1ExVld0S1kxZ3pjSEpMUnpBeWRXYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOklua21PQ3Q1VWtKY1gzcHJLRzAydWc%7C0cc2ml4V1_i%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,5,MrJ在新加坡,"以前来 City Square Mall，印象中就是逛个迪卡侬而已，没想到现在位于小印度 Farrer Park 的 City Square 竟然焕然一新！
商场内部设计干净、明亮又漂亮，新添了不少新店铺。一楼入口就是鼎泰丰，旁边还有海澜之家 HLA，很多国内品牌都开到了新加坡 。二楼有一家很大的优衣库，二、三楼餐饮选择也很多，小火锅、湖南菜等都有。

餐饮亮点
•	B1：平价超市 FairPrice、Mr Coconut、@hankang_pocha (#B1-04)
•	B2：Don Don Donki（规模不大）、@pitaandolives (#B2-K5)、@towkayfriedchicken (#B2-K3)、@jietraditionalbakery (#B2-K2)
•	二楼：@thefatsparrow (#02-57)、@taste.daydream (#02-15A)
•	三楼：@lailaitaiwandining (#03-39/40)
•	四楼：@xiaojiaotiansg (#04-37)、@chickita.sg (#04-33)

整体来说，这里的餐饮和购物选择比以前丰富很多，逛起来很舒服。想吃亚洲美食、逛平价品牌，这里非常适合！",ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WcVpFNVljVUZRYlhsNVUxcHRlVGxJWjJWbVdGRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOnVqZE5YcUFQbXl5U1pteTlIZ2VmWFE%7C0cbohYY0x1q%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,2,0,zh-CN,"When I came to City Square Mall, I remembered that I was just visiting Decathlon. I didn’t expect that City Square, located in Farrer Park, Little India, will be completely renewed!
The interior design of the mall is clean, bright and beautiful, and many new stores have been added.Din Tai Fung is at the entrance of the first floor, and there is also HaiLan Home HLA next to it. Many domestic brands have opened in Singapore.There is a large Uniqlo on the second floor, and there are many catering options on the second and third floors, including small hot pot, Hunan cuisine, etc.

Highlights of catering
• B1: Affordable supermarket FairPrice, Mr Coconut, @hankang_pocha (#B1-04)
• B2: Don Don Donki (not large in scale), @pitaandolives (#B2-K5), @towkayfriedchicken (#B2-K3), @jietraditionalbakery (#B2-K2)
• Second floor: @thefatsparrow (#02-57), @taste.daydream (#02-15A)
• Third Floor: @lailaitaiwandining (#03-39/40)
• Fourth Floor: @xiaojiaotiansg (#04-37), @chickita.sg (#04-33)

Overall, the dining and shopping options here are much more abundant than before, and it is very comfortable to shop.If you want to eat Asian food and visit affordable brands, it is very suitable here!",Shopping mall,184,0.43479663133621216
City Square Mall,5,Nifraz Mohamed,"City Square Mall is a great place to shop! Lots of stores, good food options, and it's clean and well-maintained. Perfect for a day out.",ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pKTVVUQkRXbVZqVFdSRGVGWXpRVzAwTTFrMFpVRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOjJMUTBDWmVjTWRDeFYzQW00M1k0ZUE%7C0cbnvpBtKaM%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,1,0,en,"City Square Mall is a great place to shop! Lots of stores, good food options, and it's clean and well-maintained. Perfect for a day out.",Shopping mall,25,0.34968042373657227
City Square Mall,5,grishmat gurung,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOSmVXWmZaVkZ2WTFkQlpVdGhaRnBLVldsWU0xRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOlNJeWZfZVFvY1dBZUthZFpKVWlYM1E%7C0cbhj9H-Hny%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
City Square Mall,5,Eunike Yes,Mall keluarga,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxMVZtOXFaWFJ1VkRrMk5Hc3pYelJOYUhCclpVRRAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOk11Vm9qZXRuVDk2NGszXzRNaHBrZUE%7C0cbIVJuPsL_%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,0,id,Family Mall,Shopping mall,2,0.5182207226753235
City Square Mall,4,Hua Seng Ting,,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tFd05XWnJXV2QyY2w4NWVtNWZSRFptYW5kYVJtYxAB!2m1!1s0x0:0xb62841f86f003580!3m1!1s2@1:CAIQACodChtycF9oOkEwNWZrWWd2cl85em5fRDZmandaRmc%7C0cb9AlhKF5U%7C?hl=en,4.3,22299,180 Kitchener Rd,http://www.citysquaremall.com.sg/,+65 6595 6595,SG,Shopping mall,0,1,,,Shopping mall,0,0.0
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Derrick Huang,The sharing by Jeffrey was very thorough and showed us the entire process which let us learn a lot.,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25nd1kxcFBkbmt3YlhZM1luWlpXVTV0VFVFdFdXYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOngwY1pPdnkwbXY3YnZZWU5tTUEtWWc%7C0cbeoS0ieH6%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,The sharing by Jeffrey was very thorough and showed us the entire process which let us learn a lot.,Recycling center,19,0.23403185606002808
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,ᄉᄇᄐ민규,,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pBNU1pMTBXalUwZUVneVNFMU5WVkZHYVdoelRWRRAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOjA5Mi10WjU0eEgySE1NVVFGaWhzTVE%7C0cbeoE99apK%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,0,1,,,Recycling center,0,0.0
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Lai Zi Iun,,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWR2NtdEtTV2xTZWxWMGRXRkJReTFZT0d4MkxWRRAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOjVGcmtKSWlSelV0dWFBQy1YOGx2LVE%7C0cbeny-avnL%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,0,1,,,Recycling center,0,0.0
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Jeremy Chua,Prompt Service with realiable pricing,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWMlZEbEZZeTF6TFhsYVFYZGZXRnBLYzFORk5HYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOjV2VDlFYy1zLXlaQXdfWFpKc1NFNGc%7C0cZM6ctymYT%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,Prompt Service with realiable pricing,Recycling center,5,0.09535785764455795
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Keng Ghee Tan,,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsM2FHVnlWMWRyTjIxdWRHSkZjR2RFVm1aQ2MzYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOll3aGVyV1drN21udGJFcGdEVmZCc3c%7C0cX5mzRdaVn%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,0,1,,,Recycling center,0,0.0
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Zombee550,"Very efficient and quick, also very nice",ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WaGVscDNiWEIwVVRaclRGOUJTekZLTldwb09WRRAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOnVhelp3bXB0UTZrTF9BSzFKNWpoOVE%7C0cX5myXwVWy%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,"Very efficient and quick, also very nice",Recycling center,7,0.06846780329942703
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Chua James,Company staff is very very professional in handling the job and explain patiently on the process.,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WbGF6Sm9MWHBSVDFaVGExUldRMXBqYjNCVU5FRRAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOnVlazJoLXpRT1ZTa1RWQ1pjb3BUNEE%7C0cQTKV-ZXuI%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,Company staff is very very professional in handling the job and explain patiently on the process.,Recycling center,16,0.15800510346889496
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,#2 Ang Pei Xian,,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxUVRVNUZMVzlxUTFoWlpUbDROMDVsYnpRM1IyYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOi1QTU5FLW9qQ1hZZTl4N05lbzQ3R2c%7C0cQ7Utap4oX%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,0,1,,,Recycling center,0,0.0
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Jee Hao Qiang (Perry),Friendly and knowledgeable. Gained new knowledge in e-waste disposal.,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GaFZqa3hNMFJ3WjJScVZXY3lVSGhqVjJJNE5YYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOnFhVjkxM0RwZ2RqVWcyUHhjV2I4NXc%7C0cNs14_t_3w%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,Friendly and knowledgeable. Gained new knowledge in e-waste disposal.,Recycling center,9,0.38882094621658325
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Jen Young,Jeffrey is professional in his work and took the time and effort to explain the processes.,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twTGVtZDBjVGxsWkdOWGIwMVpNbk5hZFdkZmVYYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOkpLemd0cTllZGNXb01ZMnNadWdfeXc%7C0cJ_hVKzbvM%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,Jeffrey is professional in his work and took the time and effort to explain the processes.,Recycling center,16,0.17553594708442688
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Xan Ceballos,"Mr. Jeffrey and Mr. Jasper were extremely helpful and accommodating. Mr. Jeffrey took the time to clearly explain the procedures to us, especially since it was our first time, ensuring that we felt informed. Both of them were very friendly and kind throughout the process.",ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xVFpVWXpjemMyTWxJeGNtTnJYMlphTUZkbVRHYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOm1TZUYzczc2MlIxcmNrX2ZaMFdmTGc%7C0cJ_hDcvjhJ%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,"Mr. Jeffrey and Mr. Jasper were extremely helpful and accommodating. Mr. Jeffrey took the time to clearly explain the procedures to us, especially since it was our first time, ensuring that we felt informed. Both of them were very friendly and kind throughout the process.",Recycling center,45,0.21511603891849518
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Akshay Kumar,Explained everything clearly (The do and the don’t) . Deserve a promotion,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGVFluSkZOWGxIUnpkU1NXazBPRXROWVhsdFFXYxAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CAIQACodChtycF9oOlFTYnJFNXlHRzdSSWk0OEtNYXltQWc%7C0cJ_eRXml9F%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,Explained everything clearly (The do and the don’t) . Deserve a promotion,Recycling center,12,0.23614928126335144
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,janice dayao,"Jeffrey if I’m not wrong his name is apologies for that. My appointment is 1530 but I came slightly earlier which is 1440. He still entertained me despite I’m was early and he was about to have tea break 1500hrs it’s very professional indeed and thankful for his gesture the whole process ended 1620hrs. He also teach on how to check the items before send for degaussing slow and steady and check my items accountability I’m please with is ethic and professionalism.

Good job!",ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQR1J5dWU1c3FDTG9BRRAB!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CIHM0ogKEPGRyue5sqCLoAE%7CCgsIuNOfwgYQ8PC1ZA%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,"Jeffrey if I’m not wrong his name is apologies for that. My appointment is 1530 but I came slightly earlier which is 1440. He still entertained me despite I’m was early and he was about to have tea break 1500hrs it’s very professional indeed and thankful for his gesture the whole process ended 1620hrs. He also teach on how to check the items before send for degaussing slow and steady and check my items accountability I’m please with is ethic and professionalism.

Good job!",Recycling center,84,0.20487704873085022
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Tay Khim Hong,Ler go green with Cimelia.,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLYUoxY1dZME9EQUtBEAE!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CIHM0ogKEKaJ1cWY0ODAKA%7CCgwIwu30wQYQoLHfggI%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,0,0,en,Ler go green with Cimelia.,Recycling center,5,0.12094549089670181
Cimelia Resource Recovery Pte Ltd (CIMELIA),5,Pravindren G,Very well briefed by cimelia. The whole process was seemless and very organised,ChIJw8qdZ2Eb2jERuMHWUFwGA5U,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMcTcwZnJPcnVLVGJREAE!2m1!1s0x0:0x9503065c50d6c1b8!3m1!1s2@1:CIHM0ogKELq70frOruKTbQ%7CCgsI4pffwQYQ2IXcSA%7C?hl=en,5.0,174,99 Tuas Bay Dr,https://cimeliaglobal.com/,+65 6898 0808,SG,Recycling center,1,0,en,Very well briefed by cimelia. The whole process was seemless and very organised,Recycling center,13,0.12810152769088745
